id,question,qwen25_72b_instruct,gpt_4o_mini_cot,ministral_8b_instruct_2410,deepseek_chat,glm_4_plus,llama31_8b_instruct,qwen25_32b_int4,gpt_4o,glm_4_air,gpt_4o_mini,qwen25_math_7b_instruct,llama31_70b_instruct,mistral_7b_instruct_v02,mixtral_8x7b_instruct,glm_4_flash,qwq_32b_preview,gemini15_flash,deepseek_coder,qwen25_7b_instruct,llama31_405b_instruct
7041,"关于：construction_project_management
问题：土石坝黏性土心墙顶部水平厚度一般不小于多少
选项：
A. 3.0m
B. 2.0m
C. 1.0m
D. 1.5m
",1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7042,"关于：computer_science
问题：从本质上讲，计算机病毒是⼀种
选项：
A. 细菌
B. 程序
C. ⽂本
D. 微⽣物
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7043,"关于：nutrition
问题：关于周围静脉营养的描述不正确的是
选项：
A. 可以24h持续不断
B. 多作为口服不足时的营养补充
C. 使用的制剂一般以等渗溶液为宜
D. 难以长期单独使用以满足机体的各种需要
",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7044,"关于：world_history
问题：renaissance的本意是“人的再生”。所谓“再生”，依牟宗三的理解，就是：“对于现实的人生，现实的自我，个性的自我，有一种春天之情的喜悦感，而且有一种现实的人间爱。”据此可知，此时的人文主义
选项：
A. 否定人的才情气质之性
B. 忽略人普遍理性的一面
C. 矛头直指封建专制制度
D. 贬低个性的自我觉醒
",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
7045,"关于：jurisprudence
问题：侧重于状态，即法律被人们实际施行的状态、程度的是
选项：
A. 法律实施
B. 法律实效
C. 法律生效
D. 法律实现
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
7046,"关于：college_medicine
问题：血液中的胆红素主要运输形式是
选项：
A. 胆红素-Z蛋白
B. 胆红素-Y蛋白
C. 葡糖醛酸-胆红素
D. 胆红素-清蛋白
",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
7047,"关于：chinese_driving_rule
问题：山区道路对安全行车的主要影响是什么
选项：
A. 交通情况单一
B. 坡长弯急，视距不足
C. 道路标志少
D. 车流密度大
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7048,"关于：professional_accounting
问题：采用集中核算时，企业会计工作主要集中在
选项：
A. 会计师事务所
B. 企业会计部门
C. 上级主管部门
D. 企业销售部门
",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
7049,"关于：machine_learning
问题：解决隐马模型中预测问题的算法是
选项：
A. 前向算法
B. 维特比算法
C. Baum-Welch算法
D. 后向算法
",1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
7050,"关于：computer_science
问题：交换机⼯作在OSI七层的哪⼀层
选项：
A. 三层以上
B. 三层
C. ⼀层
D. ⼆层
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
7051,"关于：public_relations
问题：所谓公共关系就是（）为了协调自身利益和社会利益，以良好的组织形象为核心目标，围绕着一系列科学的计划，通过各种传播手段来建立和维系组织与社会公众之间的相互了解、相互信任、相互合作的关系，协调组织内外的各种矛盾，进而创造组织活动的最佳环境的过程。
选项：
A. 群众组织
B. 社会组织
C. 公众组织
D. 企业组织
",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
7052,"关于：virology
问题：通过性接触或吸毒共用污染注射器传播的病毒是
选项：
A. 埃可病毒
B. 水痘－带状疱疹病毒
C. 甲型肝炎病毒
D. 人类免疫缺陷病毒
",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
7053,"关于：chinese_civil_service_exam
问题：正惩罚是指当个体发出某种行为后，引发外部对其行为的某种反应，导致令该个体不愉快的后果，使个体今后发出此行为的可能性降低。负惩罚是指当个体发出某种行为后，撤销令个体愉快的后果，使个体今后发出此行为的可能性降低。根据上述定义，下列属于正惩罚的是
选项：
A. 母亲要求小明不写作业不得出去玩
B. 某人因酒驾被处罚后，再没有酒驾
C. 禁烟标识贴出后，在办公室吸烟的人明显减少
D. 冰棍解暑，所以夏天冰棍很畅销
",1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
7054,"关于：public_relations
问题：组织与公众联结的方式是
选项：
A. 人际沟通
B. 传播
C. 大众传播
D. 與论宣传
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
7055,"关于：sociology
问题：价值冲突理论认为，造成社会问题的根本原因是
选项：
A. 社会解组
B. 个人社会化的失败
C. 文化价值或兴趣上的冲突
D. 社会价值崩溃
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7056,"关于：high_school_mathematics
问题：在$\bigtriangleup ABC$中，$a=2, b=\sqrt{2}, \angle A=\frac{\pi}{4}$，则$\angle B=$
选项：
A. $\frac{\pi}{6}$或$\frac{5\pi}{6}$
B. $\frac{\pi}{3}$或$\frac{2\pi}{3}$
C. $\frac{\pi}{6}$
D. $\frac{\pi}{3}$
",1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7057,"关于：elementary_mathematics
问题：某地区的电话号码是一个八位数，已知其前四位数是一个固定数6869，那么该地区最多可安装()部电话
选项：
A. 9999
B. 6869
C. 10001
D. 10000
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
7058,"关于：economics
问题：以下可用于衡量一个国家金融发展水平的指标是
选项：
A. 净金融资产
B. 国民生产总值
C. 金融比率
D. 流动性金融资产
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
7059,"关于：college_medical_statistics
问题：正态性检验中，按$\alpha=0.10$水准，认为总体服从正态分布，此时若推断有错，此错误的概率为
选项：
A. 等于0.10
B. $\beta$，而$\beta$末知
C. 小于0.10
D. 大于0.10
",1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
7060,"关于：college_law
问题：甲的外祖父和乙的父亲是亲兄弟，甲与乙属于
选项：
A. 三代旁系血亲
B. 二代旁系血亲
C. 五代旁系血亲
D. 四代旁系血亲
",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7061,"关于：college_medicine
问题：男性，68 岁。3 年前诊断为 COPD，未规律治疗。2小时前无明显诱因突感左胸剧痛，继之呼吸困难、发维、大汗、烦躁。查体:BP 90/60 mmHg，气管右移，左肺呼吸音减弱，未闻及干湿性嘤音。最可能的诊断是
选项：
A. 自发性气胸
B. 肺栓塞
C. 肺炎并发胸膜炎
D. 急性心肌梗死
",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
7062,"关于：astronomy
问题：由于地球自转的不均匀性和长期变慢性，世界时与原子时的差需要人为闰秒来解决，正闰秒为协调世界时加1秒，负闰秒为其减1秒。2017年1月1日的闰秒已经是本世纪第5次闰秒。下列说法正确的是
选项：
A. 其中有3次正闰秒2次负闰秒
B. 其中有2次正闰秒3次负闰秒
C. 5次均为负闰秒
D. 5次均为正闰秒
",1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
7063,"关于：professional_medicine
问题：如果某物质在肾动脉中有一定浓度，而在肾静脉中几乎为零，其清除率
选项：
A. 等于每分钟肾血流量
B. 等于每分钟肾血浆流量
C. 等于肾小球滤过率
D. 等于零
",1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
7064,"关于：world_history
问题：1875年以后，法国确立了共和政体，议会处于政治运行的中心，党派林立，内阁更迭频繁。1958年，戴高乐就任总统，修改宪法，规定总统拥有任命总理、解散议会等权利。这一政治体制的变化
选项：
A. 有助于两党制的形成
B. 剥夺了议会的主要权力
C. 确定了总统国家元首的地位
D. 有利于政局稳定
",1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
7065,"关于：professional_law
问题：下列行为构成非法获取国家秘密罪的有
选项：
A. 出租车司机丙在公安机关进行查处卖淫嫖娼专项行动时，将相关信息透露给卖淫嫖娼者，导致专项行动失败
B. 甲为美国的军工厂窃取我国长征三号火箭的点火技术，经鉴定，该技术属于国家秘密
C. 乙接受国外间谍组织的指派，在我国境内收买经济情报
D. 计算机爱好者丁侵入教育部网站，获得即将开考的大学英语四级考试试题，自己使用，没有泄露给他人
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7066,"关于：high_school_biology
问题：关于种群和群落的叙述，正确的是
选项：
A. 为持续获得最大的捕捞量，应使被捕鱼群的种群数量维持在K/2水平
B. 群落演替过程中，地衣等低等生物逐渐消失
C. 预测黑线姬鼠种群数量变化趋势的主要依据是性别比例
D. 草原中，群落只存在水平结构不存在垂直结构
",1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
7067,"关于：college_law
问题：甲乙分别为国有公司总经理和副总经理二人挪用单位 100 万元公款给张三从事期货交易收受并平分了张三15万元回扣，并揭发乙也收受了15 万元回扣，本案中
选项：
A. 甲在受贿罪上成立自首
B. 甲在受贿罪行上成立自首和立功
C. 甲在挪用公款和受贿罪上均成立自首和立功
D. 甲在挪用公款上成立立功在受贿罪上成立自首
",1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
7068,"关于：elementary_chinese
问题：下列哪个成语典故与项羽有关
选项：
A. 隔岸观火
B. 破釜沉舟
C. 暗度陈仓
D. 背水一战
",1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
7069,"关于：chinese_teacher_qualification
问题：我国不同民族的室内装饰与居住环境各有恃色。以下图的民居室内装饰反映的民族特色是
选项：
A. 壮族特色
B. 彝族特色
C. 汉族特色
D. 藏族特色
",1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
7070,"关于：global_facts
问题：以下哪个不是当今时代的特征
选项：
A. 经济全球化
B. 生态多样化
C. 社会信息化
D. 世界多极化
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
7071,"关于：marxist_theory
问题：在人的发展和社会发展的关系问题上，马克思主义认为
选项：
A. 前者和后者互为前提和基础
B. 前者和后者是彼此独立的历史发展过程
C. 前者体现了个人价值，后者体现了社会价值
D. 前者是个人的理想，后者是社会的目标 
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
7072,"关于：agronomy
问题：下列动物中，能利用饲料中的粗纤维，但主要靠大肠中的微生物进行消化的动物是
选项：
A. 牛和羊
B. 家禽
C. 猪
D. 马和兔
",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7073,"关于：elementary_chinese
问题：根据中国传统建筑的特点，面对大院的门口，你的左手边是什么方向
选项：
A. 南
B. 西
C. 北
D. 东
",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
7074,"关于：nutrition
问题：用有机物破坏法进行样品预处理时，适合于下列哪种营养素的测定
选项：
A. 脂肪酸
B. 维生素B1
C. 果糖
D. 铁
",1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
7075,"关于：high_school_politics
问题：2010年一季度，全国累计发行银行卡21.69亿张，同比增长14.9%。然而，期末未偿还信贷的增速高出信用卡授信额度增速7个百分点，一季度，期末应偿信贷总额同比增长了49.9%，总额达到2 485.83亿元，信用卡逾期半年未偿还信贷总额达到88.04亿元，逾期半年未偿信贷总额占期末应偿信贷总额的3.5%，较2009年第四季度上升了0.4%。这说明
选项：
A. 必须直面信用卡坏账带来的信用风险
B. 信用卡已日渐成为现代社会流行的一种支付行为
C. 电子货币弊大于利
D. 信用卡是资金信用情况较好的公司及个人购物或取得服务的信用凭证
",1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7076,"关于：food_science
问题：食品生产经营人员应当进行健康检查的频率是
选项：
A. 一年2次
B. 一年1次
C. 两年1次
D. 三年1次
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
7077,"关于：education
问题：以下对于“生涯”一词的理解，不正确的是
选项：
A. 生涯中的经验塑造了独特的行动方案
B. 包括了个人在家庭、学校和社会与工作有关活动的经验
C. 生涯具有间断性的特征
D. 生涯的发展是人的一生中连续不断的过程
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
7078,"关于：anatomy
问题：十二指肠大乳头在十二指肠的
选项：
A. 升部
B. 上部
C. 降部
D. 水平部
",1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
7079,"关于：chinese_literature
问题：作品大多以塞外大漠为背景，语言雄浑俊迈、奔放洒脱，情感浓烈饱满，意境阔大深远。具有上述艺术风格的散文作家是
选项：
A. 秦牧
B. 周涛
C. 牛汉
D. 杨朔
",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
7080,"关于：logical
问题：是指相对于证据，两个事实或事件至少有一个为真的概率。
选项：
A. 析取律
B. 肯定律
C. 合取律
D. 否定律
",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
7081,"关于：ancient_chinese
问题：下列四组字中，全是象形字的一组是
选项：
A. 兵本日月
B. 手木鱼甘
C. 刀亦哀鸟
D. 雨舟水牛
",0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
7082,"关于：logical
问题：古代逻辑的发源地包括
选项：
A. 古印度
B. 以上都对
C. 中国
D. 古希腊
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
7083,"关于：chinese_civil_service_exam
问题：政治情感：是指政治主体在政治生活中对政治体系、攻治活动、政治事件和政治人物等方面所产生的内心体验和感受，是伴随人的政治认知过程所形成的对于各种政治客体的好恶之感、爱憎之感、美丑之感等心理反应的统称。下列不属于政治情感的一项是
选项：
A. 对自己浪费时间的懊恼
B. 对领袖和英雄的敬仰之情，对祖国和民族的热爱之情
C. 美国选民对表面的民主已经很反感，一半左右的选民以各种方式表达政治冷漠感
D. 参加竞选的人由于其政治期望和需求得到了满足，热情洋溢地作演说
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7084,"关于：astronomy
问题：下列四组行星中，此时角距离最近的是
选项：
A. 水星和金星
B. 金星和木星
C. 火星和土星
D. 火星和木星
",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7085,"关于：high_school_biology
问题：科研人员在某海岛上发现多年前单一毛色的老鼠种群演变成了具有黄色、白色和黑色三种毛色的种群。基因A1（黄色）、A2（白色）、A3（黑色）的显隐性关系为A1对A2、A3为显性，A2对A3为显性，且黄色基因纯合会致死。下列有关叙述错误的是
选项：
A. 黄色老鼠一定是杂合子，黑色老鼠一定是纯合子
B. 多年前老鼠的单一毛色只可能是白色或黑色
C. 两只老鼠杂交的子代有三种毛色的可能
D. 两只黄色老鼠交配，子代中黄色老鼠概率为3/4
",1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
7086,"关于：modern_chinese
问题：叙事文本中最明显的叙述标记就是它的
选项：
A. 主题
B. 标题
C. 题材
D. 情节
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7087,"关于：computer_security
问题：当今IT的发展与安全投入，安全意识和安全手段之间形成
选项：
A. 安全风险缺口
B. 管理方式的缺口
C. 安全风险屏障
D. 管理方式的变革
",1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
7088,"关于：agronomy
问题：下面哪一个条件不是传统农业转变为现代农业所需要的社会经济及技术条件
选项：
A. 工业要有一定程度的发展
B. 教育水平要有一定程度的提高
C. 职工的工资要有大幅度上涨
D. 商品经济必须有一定程度的发展
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
7089,"关于：professional_psychology
问题：以下哪一条不是马斯洛需要层次理论中的需要层次
选项：
A. 道德需要
B. 安全需要
C. 归属和爱的需要
D. 自我实现需要
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7090,"关于：college_actuarial_science
问题：设$X_1，X_2$独立，且与X的分布函数相同。已知X的密度函数为:$$f_X(x)=\frac{2}{100^2}(100-x)，0<x \leqslant 100，$$，设$S=X_1+X_2$，则$f_S(120)=( )$。
选项：
A. 0.0032
B. 0.0034
C. 0.0030
D. 0.0031
",1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
7091,"关于：professional_accounting
问题：下列项目中，不属于国家允许办理收入退库范围的是
选项：
A. 企业超缴结算退库
B. 政策性亏损补贴退库
C. 尚未查明性质的缴款
D. 技术性差错导致的多缴
",1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
7092,"关于：chinese_driving_rule
问题：牵引发生故障的机动车时，最高车速不得超过多少
选项：
A. 20公里/小时
B. 50公里/小时
C. 30公里/小时
D. 40公里/小时
",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
7093,"关于：food_science
问题：解决铁听罐头铅超标的方法有
选项：
A. 采用素铁罐
B. 采用电阻焊罐
C. 采用涂料铁
D. 采用锡焊罐
",0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
7094,"关于：chinese_civil_service_exam
问题：事实充分表明，制度的效用不仅取决于制度本身的科学性、合理性和适用性。更取决于制度执行的好坏。近年来，中央和各省市制定了许多反腐倡廉制度，但在一些地区和部门执行效果却不尽相同。一个重要原因就在于执行意识和执行力度不同。古人讲“徒法不足以自行”．一项制度如果得不到执行，那么再多再好的制度最终也是摆设。这段文字意在说明
选项：
A. 制度的生命在于执行
B. 反腐倡廉重在实际行动
C. 要加大对领导干部的监督力度
D. 须严格执行制度责任制
",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7095,"关于：jurisprudence
问题：原始社会的行为规则是
选项：
A. 成文法
B. 不成文法
C. 习惯
D. 习惯法
",1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
7096,"关于：world_history
问题：有学者认为：“伴随着冷战的结束，最直接、最明显的损失是两个前超级大国建立的联盟体系的消失。……全球失去了对混乱和暴力的威慑，相应的，世界的未来少了一种确定性。”对材料观点概括最准确的是
选项：
A. 动荡的国际局势需要建立单极霸权
B. “冷战”结束后新的国际力量对比尚未定型
C. 结束美苏“冷战”不利于国际社会的稳定
D. 美苏联盟体系曾经维护了世界和平
",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7097,"关于：electrical_engineering
问题：由于故障点的过渡电阻存在，将使阻抗继电器的测量
选项：
A. 阻抗增大
B. 距离不变，过渡电阻不起作用
C. 阻抗随短路形式而变化
D. 阻抗减少
",1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
7098,"关于：electrical_engineering
问题：电流的参考方向是指
选项：
A. 负电荷移动方向
B. 电流实际方向
C. 电路任意设定方向
D. 正电荷移动方向
",1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
7099,"关于：electrical_engineering
问题：在直流电路中电容元件相当于
选项：
A. 不一定
B. 短路
C. 开路
D. 通路
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
7100,"关于：elementary_information_and_technology
问题：对于Windows的窗口，下列说法错误的是
选项：
A. 窗口由标题栏、菜单栏、工具栏、状态栏、显示区域组成，且不能更改
B. 窗口可以最小化，并可以通过点击任务栏上相应按钮还原
C. 窗口可以根据需要更改大小和位置
D. 窗口的菜单中一般有帮助菜单，为用户提供相应信息
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
7101,"关于：legal_and_moral_basis
问题：中国公民甲、乙同乘中国国际航班旅行。途经A国上空时，甲与乙发生争执。途经B国上空时，甲盛怒之下将乙打成重伤。甲的犯罪行为适用
选项：
A. B国法律
B. A国法律
C. 中国法律
D. 国际法
",1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
7102,"关于：arts
问题：《人间喜剧》的作者是
选项：
A. 巴尔扎克
B. 狄更斯
C. 托尔斯泰
D. 雨果
",1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
7103,"关于：philosophy
问题：《理想国》是谁的作品？
选项：
A. 柏拉图
B. 芝诺
C. 苏格拉底
D. 亚力士多德
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7104,"关于：international_law
问题：创立国际礼让说的是
选项：
A. 意大利的巴托鲁斯
B. 英国的戴西
C. 美国的斯托雷
D. 荷兰的胡伯
",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
7105,"关于：astronomy
问题：以下梅西叶天体中与银河系最相似的是
选项：
A. M87
B. M82
C. M32
D. M31
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
7106,"关于：professional_law
问题：下列哪一种情形，尚不能认为是犯罪行为？
选项：
A. 甲打电话邀约其朋友李某一起去实施抢劫
B. 丙为了盗窃张某家财产，毒死了张某家的看家犬
C. 丁为方便对刘某实施抢劫，对刘某的活动规律进行跟踪调查
D. 乙向其朋友赵某表示要杀掉仇人陈某
",1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
7107,"关于：chinese_food_culture
问题：粤菜主要覆盖在
选项：
A. 长江下游地区
B. 珠江流域
C. 长江中游地区
D. 黄河流域
",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7108,"关于：high_school_biology
问题：下列有关遗传和变异的叙述，正确的是
选项：
A. 基因型为AAbb和aaBB的个体杂交，F2双显性性状中能稳定遗传的个体占1/16
B. 花药离体培养过程中，基因突变、基因重组、染色体变异均有可能发生
C. 基因重组可以产生新的性状，但不能改变基因频率
D. 一对表现正常的夫妇生一患某遗传病的孩子，正常情况下母方是致病基因的携带者
",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
